_Customer_ID,_Purchase_Date,_Product_Category,_Product_Price,_Quantity,_Total_Purchase_Amount,_Payment_Method,_Customer_Age,_Returns,_Customer_Name,_Gender,_Churn
46296,28/3/2020,Books,360,2,3584,PayPal,57,0,Robert Kane,Female,0
46296,18/2/2020,Home,493,5,4225,PayPal,57,0,Robert Kane,Female,0
46296,20/11/2021,Books,305,1,3998,PayPal,57,0,Robert Kane,Female,0
48459,2/12/2020,Clothing,400,5,1625,Credit Card,53,0,Christopher Flowers,Male,0
48459,1/8/2023,Books,468,2,3001,Credit Card,53,0,Christopher Flowers,Male,0
46359,11/12/2021,Electronics,401,4,2549,Credit Card,33,0,Adam Jenkins,Male,0
46359,12/4/2022,Books,195,2,3592,PayPal,33,1,Adam Jenkins,Male,0
46359,18/10/2022,Books,273,3,1345,Credit Card,33,1,Adam Jenkins,Male,0
46359,16/6/2021,Books,384,4,937,Cash,33,1,Adam Jenkins,Male,0
46359,24/11/2022,Clothing,389,5,4569,Credit Card,33,1,Adam Jenkins,Male,0
46359,4/5/2020,Clothing,447,4,2016,Credit Card,33,1,Adam Jenkins,Male,0
46359,10/4/2020,Home,156,2,2454,Credit Card,33,1,Adam Jenkins,Male,0
46359,6/1/2022,Home,423,1,1199,Cash,33,1,Adam Jenkins,Male,0
46359,7/7/2022,Electronics,280,3,3284,Credit Card,33,1,Adam Jenkins,Male,0
46170,18/2/2020,Home,215,4,1077,Cash,66,1,Lawrence Garcia,Female,0
46170,12/1/2020,Clothing,390,3,1783,PayPal,66,1,Lawrence Garcia,Female,0
46170,11/6/2022,Books,183,4,3934,Credit Card,66,0,Lawrence Garcia,Female,0
46170,24/1/2021,Electronics,196,5,4487,PayPal,66,1,Lawrence Garcia,Female,0
46170,20/11/2020,Books,156,4,1955,Cash,66,0,Lawrence Garcia,Female,0
46830,24/4/2021,Electronics,200,2,4502,PayPal,43,0,Jeffrey Beck,Male,0
46830,28/6/2022,Electronics,337,3,1760,Cash,43,1,Jeffrey Beck,Male,0
46830,20/1/2023,Electronics,167,1,4783,PayPal,43,1,Jeffrey Beck,Male,0
46830,22/6/2020,Electronics,438,1,2081,Cash,43,0,Jeffrey Beck,Male,0
46830,17/3/2023,Home,58,3,660,Cash,43,1,Jeffrey Beck,Male,0
46830,17/3/2022,Home,16,3,1248,Credit Card,43,1,Jeffrey Beck,Male,0
47975,15/6/2020,Home,345,5,1873,Cash,65,1,Benjamin Dean,Female,0
47975,1/11/2021,Home,188,2,4203,Cash,65,1,Benjamin Dean,Female,0
47975,15/11/2021,Books,386,5,4296,PayPal,65,0,Benjamin Dean,Female,0
47975,6/2/2020,Clothing,254,4,2524,Credit Card,65,1,Benjamin Dean,Female,0
47975,30/6/2021,Clothing,365,1,3359,PayPal,65,0,Benjamin Dean,Female,0
46680,23/2/2021,Clothing,95,3,916,Cash,29,0,Edward Day,Male,0
46680,27/6/2021,Books,33,1,1316,Credit Card,29,1,Edward Day,Male,0
46680,12/8/2022,Books,296,1,3109,Credit Card,29,0,Edward Day,Male,0
46680,27/12/2020,Electronics,111,2,3175,PayPal,29,1,Edward Day,Male,0
46680,23/3/2022,Home,52,5,2653,Cash,29,1,Edward Day,Male,0
47589,13/10/2020,Clothing,242,4,2084,PayPal,40,1,Amy Jenkins,Male,0
47589,18/1/2020,Electronics,196,5,2311,Credit Card,40,1,Amy Jenkins,Male,0
47589,15/2/2020,Clothing,133,2,2513,PayPal,40,0,Amy Jenkins,Male,0
47589,28/6/2020,Electronics,367,4,4237,Cash,40,1,Amy Jenkins,Male,0
47589,24/2/2023,Electronics,188,4,2430,Cash,40,0,Amy Jenkins,Male,0
47589,12/7/2021,Clothing,96,3,2128,Credit Card,40,1,Amy Jenkins,Male,0
46835,4/8/2022,Books,259,3,1022,PayPal,62,1,Steven Hall,Male,0
46835,10/7/2023,Clothing,451,1,3109,PayPal,62,1,Steven Hall,Male,0
46835,9/4/2021,Books,38,4,4556,PayPal,62,0,Steven Hall,Male,0
46835,6/4/2023,Books,282,2,2247,Credit Card,62,1,Steven Hall,Male,0
46013,24/1/2021,Electronics,171,3,4391,Cash,50,1,Rodney Smith,Male,0
46013,12/10/2022,Books,29,3,4080,Cash,50,0,Rodney Smith,Male,0
46013,18/11/2021,Clothing,60,1,416,Cash,50,1,Rodney Smith,Male,0
46013,1/8/2023,Electronics,164,3,4074,Cash,50,1,Rodney Smith,Male,0
46013,11/8/2022,Clothing,436,5,2230,Cash,50,0,Rodney Smith,Male,0
46013,24/11/2021,Books,131,4,1249,Credit Card,50,1,Rodney Smith,Male,0
46013,21/11/2021,Books,151,2,601,Cash,50,1,Rodney Smith,Male,0
48316,1/9/2021,Books,423,4,2671,PayPal,64,0,Jeffrey Terry,Male,1
48316,28/11/2020,Home,365,1,2548,Cash,64,1,Jeffrey Terry,Male,1
48316,8/9/2023,Clothing,298,4,3569,Cash,64,0,Jeffrey Terry,Male,1
47218,21/12/2020,Electronics,270,4,2677,PayPal,47,0,Wendy Sosa,Male,0
47218,22/10/2021,Electronics,487,3,907,Cash,47,1,Wendy Sosa,Male,0
49934,22/11/2021,Books,457,2,494,PayPal,19,1,Mary Martinez,Male,0
49934,25/6/2020,Home,387,1,1143,Cash,19,0,Mary Martinez,Male,0
49934,9/4/2020,Books,58,3,2049,Cash,19,1,Mary Martinez,Male,0
49934,1/5/2021,Home,85,2,4956,Cash,19,1,Mary Martinez,Male,0
49934,12/5/2022,Electronics,467,5,1205,Cash,19,1,Mary Martinez,Male,0
49934,1/8/2022,Electronics,303,1,3803,Credit Card,19,1,Mary Martinez,Male,0
49934,31/1/2022,Electronics,343,1,3899,PayPal,19,1,Mary Martinez,Male,0
49934,3/9/2023,Books,494,3,1325,Cash,19,1,Mary Martinez,Male,0
45415,9/12/2020,Clothing,146,1,432,Credit Card,35,1,Sharon Jordan,Male,0
45415,13/4/2023,Electronics,355,5,223,Cash,35,0,Sharon Jordan,Male,0
45415,30/6/2023,Books,341,5,443,PayPal,35,1,Sharon Jordan,Male,0
45415,11/2/2022,Clothing,383,4,539,Credit Card,35,0,Sharon Jordan,Male,0
45415,28/5/2022,Electronics,235,2,1820,Cash,35,1,Sharon Jordan,Male,0
45415,18/5/2020,Books,396,2,1111,PayPal,35,1,Sharon Jordan,Male,0
45415,13/7/2021,Books,422,4,4289,Cash,35,1,Sharon Jordan,Male,0
45415,16/10/2021,Home,52,1,3172,Credit Card,35,1,Sharon Jordan,Male,0
49359,20/12/2021,Clothing,192,1,3799,PayPal,41,1,Steven Gonzalez,Male,1
49359,22/4/2020,Clothing,76,3,3465,Cash,41,0,Steven Gonzalez,Male,1
49359,18/4/2020,Home,376,1,2101,Cash,41,1,Steven Gonzalez,Male,1
49359,20/8/2020,Home,349,4,1124,Credit Card,41,0,Steven Gonzalez,Male,1
49359,25/6/2020,Books,221,1,2362,Cash,41,1,Steven Gonzalez,Male,1
49359,30/12/2021,Electronics,480,3,2292,PayPal,41,1,Steven Gonzalez,Male,1
49359,16/4/2021,Clothing,238,4,1956,Cash,41,1,Steven Gonzalez,Male,1
49359,28/9/2022,Books,231,4,2630,Credit Card,41,0,Steven Gonzalez,Male,1
46944,7/2/2020,Clothing,361,1,4707,Cash,63,0,Dylan Patrick,Male,0
46944,16/11/2020,Clothing,262,2,3970,Cash,63,0,Dylan Patrick,Male,0
46944,18/1/2020,Books,465,3,573,Cash,63,0,Dylan Patrick,Male,0
46944,29/8/2020,Clothing,267,5,1893,Cash,63,1,Dylan Patrick,Male,0
46944,10/2/2023,Clothing,196,1,759,Cash,63,1,Dylan Patrick,Male,0
46944,29/2/2020,Electronics,68,3,5022,Cash,63,1,Dylan Patrick,Male,0
46944,20/1/2020,Home,357,4,1772,Credit Card,63,1,Dylan Patrick,Male,0
46467,21/8/2022,Home,42,4,2749,Credit Card,39,1,Frank Peterson,Female,0
46467,27/3/2023,Electronics,475,3,2509,Credit Card,39,1,Frank Peterson,Female,0
46467,31/12/2020,Clothing,240,2,3107,Credit Card,39,0,Frank Peterson,Female,0
46467,13/5/2022,Home,400,3,4173,Credit Card,39,0,Frank Peterson,Female,0
46467,27/6/2020,Clothing,348,3,5156,PayPal,39,1,Frank Peterson,Female,0
46467,27/1/2023,Clothing,469,4,3427,PayPal,39,0,Frank Peterson,Female,0
45423,4/9/2020,Home,284,5,1317,Cash,26,1,Monica Anderson,Female,0
45423,28/3/2023,Electronics,78,1,1722,Cash,26,1,Monica Anderson,Female,0
45423,21/3/2022,Books,273,3,3512,PayPal,26,1,Monica Anderson,Female,0
45423,1/5/2023,Books,209,5,897,PayPal,26,0,Monica Anderson,Female,0
47762,1/12/2021,Books,117,3,5143,Cash,33,1,Megan Wheeler,Female,1
47762,18/11/2022,Clothing,166,1,3781,PayPal,33,1,Megan Wheeler,Female,1
47762,26/1/2020,Books,360,1,1596,Credit Card,33,0,Megan Wheeler,Female,1
47762,22/10/2021,Clothing,334,3,4931,Cash,33,1,Megan Wheeler,Female,1
47762,31/8/2023,Clothing,404,2,1642,Credit Card,33,0,Megan Wheeler,Female,1
47762,9/5/2021,Home,316,2,3873,Cash,33,1,Megan Wheeler,Female,1
47789,25/8/2020,Electronics,472,1,4893,Credit Card,65,0,Troy Ingram,Female,0
47789,25/6/2022,Clothing,488,5,3652,Credit Card,65,1,Troy Ingram,Female,0
47789,23/9/2021,Books,429,1,1552,PayPal,65,1,Troy Ingram,Female,0
47789,6/6/2021,Home,22,5,4815,Credit Card,65,1,Troy Ingram,Female,0
47250,15/7/2023,Electronics,106,3,1696,PayPal,57,1,Paul Elliott,Male,0
47250,18/1/2020,Clothing,424,5,4777,Credit Card,57,1,Paul Elliott,Male,0
47250,7/1/2020,Home,339,2,3704,PayPal,57,0,Paul Elliott,Male,0
47250,6/9/2022,Books,296,4,4213,Credit Card,57,0,Paul Elliott,Male,0
47250,22/2/2020,Home,280,5,4075,Cash,57,0,Paul Elliott,Male,0
47250,19/2/2023,Books,321,2,3901,Cash,57,1,Paul Elliott,Male,0
47992,1/7/2021,Home,11,5,5121,Credit Card,41,0,Michael Summers,Male,1
47992,20/3/2020,Home,414,4,3497,Credit Card,41,1,Michael Summers,Male,1
47992,11/4/2022,Electronics,378,2,3189,Cash,41,0,Michael Summers,Male,1
47992,4/8/2020,Home,113,3,667,Credit Card,41,1,Michael Summers,Male,1
49018,15/5/2021,Electronics,481,5,3656,Cash,34,0,Erin Vincent,Male,0
49018,26/3/2022,Books,251,1,1190,Credit Card,34,1,Erin Vincent,Male,0
49018,3/6/2023,Home,284,3,2447,Cash,34,1,Erin Vincent,Male,0
49018,4/4/2021,Books,443,1,2744,Credit Card,34,0,Erin Vincent,Male,0
49018,23/7/2023,Clothing,97,3,4934,Credit Card,34,1,Erin Vincent,Male,0
49018,4/5/2022,Books,113,5,2666,Credit Card,34,1,Erin Vincent,Male,0
45296,17/1/2020,Clothing,448,2,866,Credit Card,27,1,Jamie Robinson,Female,1
45296,6/12/2021,Books,498,5,3420,PayPal,27,0,Jamie Robinson,Female,1
45296,1/3/2021,Electronics,370,5,4613,Cash,27,0,Jamie Robinson,Female,1
45296,17/2/2022,Clothing,100,3,3090,Cash,27,1,Jamie Robinson,Female,1
45296,1/12/2020,Electronics,439,3,4682,Cash,27,1,Jamie Robinson,Female,1
45296,16/8/2022,Home,65,5,4570,Credit Card,27,0,Jamie Robinson,Female,1
49041,14/12/2021,Books,213,5,2525,PayPal,26,0,Mark Wallace,Female,0
49041,3/6/2021,Home,373,1,2153,PayPal,26,0,Mark Wallace,Female,0
49041,18/3/2020,Books,153,3,4068,Cash,26,0,Mark Wallace,Female,0
49041,15/2/2021,Electronics,381,1,3789,Cash,26,1,Mark Wallace,Female,0
49041,19/9/2021,Electronics,241,2,2500,PayPal,26,0,Mark Wallace,Female,0
49041,1/11/2022,Books,176,4,789,Cash,26,0,Mark Wallace,Female,0
49041,27/3/2020,Home,194,4,3846,PayPal,26,1,Mark Wallace,Female,0
45853,14/11/2020,Books,140,2,2314,Credit Card,38,0,Jerry Lawrence,Female,0
45853,22/5/2022,Home,129,3,4805,Credit Card,38,1,Jerry Lawrence,Female,0
45853,23/11/2022,Electronics,240,3,1829,PayPal,38,1,Jerry Lawrence,Female,0
45853,28/7/2023,Books,457,2,2744,PayPal,38,1,Jerry Lawrence,Female,0
45853,18/7/2021,Books,342,2,1626,Credit Card,38,1,Jerry Lawrence,Female,0
45853,22/10/2021,Home,36,5,231,Cash,38,0,Jerry Lawrence,Female,0
45853,16/11/2020,Books,455,1,1663,Cash,38,0,Jerry Lawrence,Female,0
45425,10/7/2020,Clothing,202,3,2655,Credit Card,66,1,Sabrina Porter,Female,0
45425,9/7/2023,Electronics,151,2,4420,Credit Card,66,1,Sabrina Porter,Female,0
45425,27/7/2020,Clothing,471,2,2471,Credit Card,66,1,Sabrina Porter,Female,0
45425,26/9/2022,Books,467,3,1502,Credit Card,66,1,Sabrina Porter,Female,0
46363,17/5/2021,Electronics,77,4,1943,Cash,58,0,Darius Mccoy,Female,0
46363,28/8/2023,Books,41,1,433,Credit Card,58,1,Darius Mccoy,Female,0
46363,16/2/2020,Clothing,378,4,2101,Cash,58,0,Darius Mccoy,Female,0
46363,28/9/2020,Clothing,466,5,615,PayPal,58,1,Darius Mccoy,Female,0
46363,18/4/2020,Home,361,1,3565,PayPal,58,1,Darius Mccoy,Female,0
46363,13/4/2021,Home,31,4,3912,Cash,58,0,Darius Mccoy,Female,0
46363,24/8/2023,Electronics,127,2,1990,Cash,58,1,Darius Mccoy,Female,0
46321,22/4/2023,Clothing,233,2,1927,PayPal,31,1,Erin Wilkerson,Female,0
46321,23/3/2022,Home,340,1,3050,PayPal,31,1,Erin Wilkerson,Female,0
46321,8/2/2021,Clothing,314,4,4446,Credit Card,31,1,Erin Wilkerson,Female,0
46321,7/3/2023,Clothing,496,4,372,Credit Card,31,0,Erin Wilkerson,Female,0
46321,19/8/2022,Books,324,3,599,Credit Card,31,0,Erin Wilkerson,Female,0
46321,6/6/2020,Home,287,2,1356,Cash,31,0,Erin Wilkerson,Female,0
46921,29/5/2022,Clothing,232,5,4659,PayPal,37,1,Thomas Hill,Female,1
46921,21/11/2020,Home,298,5,3655,Credit Card,37,0,Thomas Hill,Female,1
46921,11/1/2022,Electronics,449,5,4752,Cash,37,1,Thomas Hill,Female,1
48914,26/6/2021,Electronics,31,2,4062,Credit Card,29,0,Christopher Ponce,Female,0
48914,31/3/2022,Clothing,428,4,3514,Cash,29,0,Christopher Ponce,Female,0
48914,9/2/2022,Home,333,4,506,PayPal,29,1,Christopher Ponce,Female,0
48914,5/9/2020,Home,178,4,248,Cash,29,1,Christopher Ponce,Female,0
48914,24/5/2022,Clothing,332,3,862,Credit Card,29,0,Christopher Ponce,Female,0
48914,12/7/2020,Clothing,330,3,4356,PayPal,29,1,Christopher Ponce,Female,0
48914,18/1/2023,Home,255,2,2506,Credit Card,29,1,Christopher Ponce,Female,0
48914,18/6/2020,Books,500,4,3776,PayPal,29,0,Christopher Ponce,Female,0
48914,11/6/2021,Home,43,3,2773,Credit Card,29,1,Christopher Ponce,Female,0
48397,14/10/2022,Books,151,5,4893,Cash,63,1,Kimberly Robinson,Female,0
48397,30/10/2021,Home,275,1,2891,PayPal,63,1,Kimberly Robinson,Female,0
48397,13/7/2022,Electronics,373,5,627,Cash,63,1,Kimberly Robinson,Female,0
48397,14/7/2022,Books,159,5,3824,Cash,63,0,Kimberly Robinson,Female,0
48397,28/5/2022,Home,207,5,2541,Cash,63,1,Kimberly Robinson,Female,0
48397,26/1/2022,Electronics,227,5,4360,PayPal,63,0,Kimberly Robinson,Female,0
48397,20/3/2023,Electronics,215,3,4798,Credit Card,63,1,Kimberly Robinson,Female,0
48397,19/2/2023,Clothing,296,5,343,Credit Card,63,0,Kimberly Robinson,Female,0
48417,12/4/2022,Books,177,1,1089,Cash,58,1,Samuel Barber,Male,0
48417,6/5/2022,Books,45,5,2257,Cash,58,1,Samuel Barber,Male,0
48417,11/2/2021,Home,64,2,4746,Cash,58,0,Samuel Barber,Male,0
48417,27/7/2022,Electronics,377,4,5155,Credit Card,58,1,Samuel Barber,Male,0
48417,22/6/2023,Home,59,2,4025,Cash,58,1,Samuel Barber,Male,0
49304,17/8/2020,Home,471,3,2134,PayPal,39,1,Sarah Weaver,Male,0
49304,16/2/2020,Clothing,368,1,354,Credit Card,39,1,Sarah Weaver,Male,0
49304,24/11/2022,Clothing,410,1,3744,Credit Card,39,1,Sarah Weaver,Male,0
49304,12/12/2021,Books,29,5,929,Credit Card,39,1,Sarah Weaver,Male,0
49304,18/6/2023,Electronics,10,2,1333,Credit Card,39,1,Sarah Weaver,Male,0
49304,19/3/2022,Home,490,5,3274,Cash,39,0,Sarah Weaver,Male,0
49304,18/3/2020,Electronics,198,5,1903,Cash,39,1,Sarah Weaver,Male,0
49304,21/3/2020,Electronics,218,2,752,PayPal,39,1,Sarah Weaver,Male,0
49336,28/11/2022,Electronics,113,1,3739,Cash,62,1,Patricia Martin,Female,1
49336,12/3/2022,Books,252,2,2138,Cash,62,1,Patricia Martin,Female,1
49336,9/3/2023,Clothing,318,5,4635,Credit Card,62,1,Patricia Martin,Female,1
49336,4/8/2021,Home,108,4,3390,Cash,62,0,Patricia Martin,Female,1
49336,7/10/2020,Electronics,383,4,490,Credit Card,62,1,Patricia Martin,Female,1
49336,21/10/2022,Home,161,5,4178,PayPal,62,0,Patricia Martin,Female,1
49336,5/4/2021,Books,228,3,4113,PayPal,62,1,Patricia Martin,Female,1
49336,7/12/2022,Home,258,4,4912,Credit Card,62,1,Patricia Martin,Female,1
49336,13/1/2023,Home,252,1,1022,Cash,62,0,Patricia Martin,Female,1
48734,26/2/2021,Electronics,131,2,1342,Cash,21,0,Cindy Liu,Female,1
48734,11/7/2022,Electronics,383,2,2993,Credit Card,21,1,Cindy Liu,Female,1
48734,7/3/2022,Electronics,429,3,239,PayPal,21,1,Cindy Liu,Female,1
48734,12/6/2023,Books,15,2,1295,PayPal,21,0,Cindy Liu,Female,1
48734,25/3/2023,Home,435,3,2634,Credit Card,21,0,Cindy Liu,Female,1
48734,20/12/2021,Clothing,79,1,2881,Cash,21,0,Cindy Liu,Female,1
48734,14/1/2020,Books,104,4,772,Credit Card,21,1,Cindy Liu,Female,1
48734,4/12/2021,Home,85,5,1282,PayPal,21,1,Cindy Liu,Female,1
48734,11/9/2020,Home,310,3,4081,PayPal,21,1,Cindy Liu,Female,1
45302,27/7/2021,Home,211,2,2568,PayPal,39,0,Dylan Flowers,Male,0
45302,20/9/2022,Clothing,492,1,4237,Cash,39,1,Dylan Flowers,Male,0
45302,16/5/2021,Electronics,267,4,3947,Credit Card,39,1,Dylan Flowers,Male,0
45302,21/2/2022,Home,46,2,4363,Credit Card,39,1,Dylan Flowers,Male,0
45302,18/11/2022,Electronics,51,3,1712,PayPal,39,0,Dylan Flowers,Male,0
45302,10/6/2020,Electronics,19,2,3220,Cash,39,0,Dylan Flowers,Male,0
45302,23/7/2020,Books,374,5,3201,PayPal,39,0,Dylan Flowers,Male,0
45302,17/6/2021,Electronics,48,3,4374,PayPal,39,1,Dylan Flowers,Male,0
45302,27/8/2022,Electronics,243,4,2504,Cash,39,0,Dylan Flowers,Male,0
45302,18/12/2020,Books,382,5,3095,PayPal,39,0,Dylan Flowers,Male,0
47069,5/4/2021,Books,344,5,1736,Credit Card,56,1,Paul Vaughn,Female,0
47069,3/12/2020,Electronics,238,4,5043,Cash,56,0,Paul Vaughn,Female,0
47069,1/8/2020,Home,28,5,1230,PayPal,56,1,Paul Vaughn,Female,0
47069,21/10/2020,Electronics,23,3,4061,Credit Card,56,1,Paul Vaughn,Female,0
47550,22/2/2020,Books,462,4,1554,Cash,34,1,Karen Perez,Female,0
47550,21/10/2020,Clothing,495,2,1635,PayPal,34,1,Karen Perez,Female,0
47550,22/3/2020,Electronics,254,5,2326,PayPal,34,1,Karen Perez,Female,0
47550,5/10/2020,Clothing,35,5,1378,PayPal,34,0,Karen Perez,Female,0
47550,19/4/2021,Clothing,15,2,3289,PayPal,34,0,Karen Perez,Female,0
47550,30/7/2020,Books,48,1,4239,Credit Card,34,1,Karen Perez,Female,0
45723,18/5/2020,Books,100,3,1740,Credit Card,63,1,Michael Bennett PhD,Male,1
45723,28/4/2022,Home,417,3,2245,PayPal,63,1,Michael Bennett PhD,Male,1
45723,9/5/2020,Books,406,1,4957,Credit Card,63,0,Michael Bennett PhD,Male,1
48861,19/12/2022,Clothing,481,2,3629,Cash,53,1,Kelly Parker,Female,0
48861,24/5/2023,Books,363,1,3549,Cash,53,1,Kelly Parker,Female,0
48861,17/10/2022,Electronics,99,1,867,PayPal,53,1,Kelly Parker,Female,0
48861,26/11/2021,Electronics,36,4,1788,Credit Card,53,0,Kelly Parker,Female,0
48861,14/6/2021,Books,292,5,633,Credit Card,53,0,Kelly Parker,Female,0
48861,4/4/2021,Electronics,134,3,4566,Credit Card,53,1,Kelly Parker,Female,0
48861,12/6/2020,Clothing,213,2,2637,PayPal,53,1,Kelly Parker,Female,0
49983,7/5/2022,Books,46,1,5036,PayPal,53,0,Sherri Padilla,Male,0
49983,20/7/2023,Home,163,1,1079,Cash,53,1,Sherri Padilla,Male,0
49983,20/1/2022,Electronics,39,1,4426,Credit Card,53,1,Sherri Padilla,Male,0
49983,27/1/2020,Electronics,287,1,2874,Credit Card,53,1,Sherri Padilla,Male,0
49983,28/6/2021,Clothing,356,5,3545,Cash,53,1,Sherri Padilla,Male,0
46112,15/6/2021,Electronics,485,2,3929,Cash,33,1,Kimberly Robinson,Female,0
46112,17/4/2020,Home,362,5,1885,PayPal,33,1,Kimberly Robinson,Female,0
46112,8/2/2023,Home,449,3,1952,Credit Card,33,0,Kimberly Robinson,Female,0
46112,1/8/2020,Books,461,4,2892,Cash,33,0,Kimberly Robinson,Female,0
47618,23/8/2023,Clothing,354,3,1596,PayPal,63,0,John Guzman DDS,Male,0
47618,4/5/2021,Electronics,237,2,381,PayPal,63,1,John Guzman DDS,Male,0
47618,11/10/2020,Books,42,4,4352,PayPal,63,1,John Guzman DDS,Male,0
47618,7/10/2021,Home,23,5,3128,PayPal,63,1,John Guzman DDS,Male,0
47618,19/11/2022,Home,153,1,1298,PayPal,63,1,John Guzman DDS,Male,0
47457,30/8/2022,Clothing,146,4,637,PayPal,43,0,Kristen Cobb,Male,1
47457,28/4/2022,Electronics,37,4,4744,Credit Card,43,1,Kristen Cobb,Male,1
47457,14/11/2022,Clothing,436,5,1232,Credit Card,43,1,Kristen Cobb,Male,1
47457,24/5/2021,Clothing,236,2,568,Credit Card,43,1,Kristen Cobb,Male,1
47457,12/6/2021,Clothing,325,1,3375,PayPal,43,1,Kristen Cobb,Male,1
47457,20/2/2022,Home,442,1,2118,Credit Card,43,1,Kristen Cobb,Male,1
47457,25/4/2020,Clothing,362,3,4673,PayPal,43,1,Kristen Cobb,Male,1
48475,7/12/2022,Electronics,256,4,2224,Cash,43,1,Ronald Price,Female,1
48475,24/7/2021,Electronics,22,4,2999,Cash,43,1,Ronald Price,Female,1
48475,25/2/2020,Books,303,2,3166,Cash,43,1,Ronald Price,Female,1
48475,23/8/2022,Electronics,150,1,730,PayPal,43,0,Ronald Price,Female,1
48475,15/10/2021,Home,177,3,2110,PayPal,43,1,Ronald Price,Female,1
48475,10/9/2020,Home,361,4,981,Cash,43,1,Ronald Price,Female,1
48475,24/5/2021,Clothing,96,5,2815,Credit Card,43,0,Ronald Price,Female,1
45025,31/8/2023,Electronics,278,2,4568,PayPal,40,1,Thomas Dennis,Male,0
45025,27/9/2022,Electronics,252,4,2600,PayPal,40,1,Thomas Dennis,Male,0
45025,6/8/2021,Books,32,2,1715,Cash,40,0,Thomas Dennis,Male,0
45025,19/9/2022,Electronics,308,2,4371,Cash,40,1,Thomas Dennis,Male,0
45025,22/9/2021,Clothing,244,5,3507,Credit Card,40,1,Thomas Dennis,Male,0
45025,21/6/2020,Books,209,2,3162,Credit Card,40,1,Thomas Dennis,Male,0
45025,6/4/2020,Electronics,145,5,2417,Credit Card,40,0,Thomas Dennis,Male,0
45025,31/3/2021,Electronics,176,2,1462,Cash,40,1,Thomas Dennis,Male,0
45025,12/11/2021,Clothing,12,2,1309,Credit Card,40,1,Thomas Dennis,Male,0
45025,10/10/2021,Home,391,3,2411,Credit Card,40,1,Thomas Dennis,Male,0
49247,6/2/2020,Electronics,80,5,1033,Credit Card,42,0,Christian Berg,Male,0
49247,9/10/2022,Clothing,342,1,5164,PayPal,42,1,Christian Berg,Male,0
49247,11/11/2020,Books,374,1,4129,Credit Card,42,0,Christian Berg,Male,0
49247,6/3/2021,Clothing,236,4,4548,PayPal,42,0,Christian Berg,Male,0
49247,2/4/2020,Clothing,348,3,3697,Credit Card,42,1,Christian Berg,Male,0
49247,24/2/2021,Clothing,124,2,1339,PayPal,42,1,Christian Berg,Male,0
45839,21/4/2023,Books,244,2,4848,Credit Card,67,1,David Morgan,Female,0
45839,31/8/2021,Electronics,395,3,2455,Credit Card,67,1,David Morgan,Female,0
45839,4/7/2022,Electronics,146,2,734,Credit Card,67,1,David Morgan,Female,0
45839,15/9/2021,Books,85,5,1150,PayPal,67,0,David Morgan,Female,0
47359,22/6/2021,Electronics,46,1,4330,Credit Card,25,1,Amanda Harper,Male,0
47359,8/8/2022,Electronics,209,3,2227,PayPal,25,0,Amanda Harper,Male,0
47359,22/11/2020,Home,22,5,1831,PayPal,25,0,Amanda Harper,Male,0
47359,9/12/2022,Clothing,419,4,4571,PayPal,25,0,Amanda Harper,Male,0
47359,25/10/2020,Books,75,1,2044,Credit Card,25,1,Amanda Harper,Male,0
47359,10/11/2022,Electronics,41,3,3525,PayPal,25,0,Amanda Harper,Male,0
47359,7/3/2021,Books,13,2,1669,PayPal,25,0,Amanda Harper,Male,0
47359,9/5/2020,Clothing,246,5,2123,Credit Card,25,0,Amanda Harper,Male,0
47923,20/7/2021,Electronics,328,3,4425,Cash,35,0,Gabriela Floyd,Male,0
47923,8/7/2021,Clothing,432,2,275,Credit Card,35,1,Gabriela Floyd,Male,0
47923,3/8/2021,Electronics,280,4,4300,Credit Card,35,0,Gabriela Floyd,Male,0
47923,10/3/2020,Books,100,1,2110,PayPal,35,0,Gabriela Floyd,Male,0
45147,27/4/2021,Home,401,2,3202,PayPal,39,1,Daniel Chandler,Female,0
45147,28/3/2020,Books,64,2,3478,Credit Card,39,1,Daniel Chandler,Female,0
48516,2/4/2020,Books,20,2,2330,Credit Card,26,1,Jesse Mejia,Female,0
48516,1/8/2023,Electronics,102,1,3774,Credit Card,26,0,Jesse Mejia,Female,0
48516,16/8/2023,Electronics,354,3,2421,PayPal,26,0,Jesse Mejia,Female,0
48190,20/4/2021,Books,486,4,2984,Credit Card,30,1,David Farmer,Female,0
48190,24/1/2022,Clothing,325,2,2888,PayPal,30,0,David Farmer,Female,0
48190,27/5/2020,Home,107,2,2608,PayPal,30,0,David Farmer,Female,0
48190,4/7/2021,Clothing,176,5,568,Credit Card,30,1,David Farmer,Female,0
47132,31/3/2023,Books,399,5,3623,PayPal,24,0,Justin King,Female,1
47132,11/2/2022,Electronics,471,4,4638,Credit Card,24,1,Justin King,Female,1
47132,28/3/2022,Books,383,3,3642,PayPal,24,0,Justin King,Female,1
47132,21/4/2021,Electronics,55,5,1040,Credit Card,24,1,Justin King,Female,1
